id,title,popularity,release_date
334,Magnolia,3.099e+01,1999-12-08
7548,The Libertine,7.589e+00,2004-09-16
17768,A Funny Thing Happened on the Way to the Forum,8.902e+00,1966-10-16
74465,We Bought a Zoo,3.863e+01,2011-12-22
9440,Primary Colors,9.110e+00,1998-03-20
36696,Space Dogs,5.754e+00,2010-03-18
138697,Don Jon,3.330e+01,2013-07-26
51995,Salvation Boulevard,3.653e+00,2011-07-15
9992,Arthur and the Invisibles,2.710e+01,2006-12-13
27586,The Runaways,1.761e+01,2010-03-19
49517,Tinker Tailor Soldier Spy,3.365e+01,2011-09-16
16508,Doug's 1st Movie,1.885e+00,1999-03-26
241254,The Prince,2.164e+01,2014-08-22
11932,Bride of Chucky,1.434e+01,1998-10-16
39845,Love Ranch,5.000e+00,2010-06-30
73532,Le Havre,1.079e+01,2011-05-17
11015,The Relic,1.262e+01,1997-01-10
18701,Being Julia,1.947e+00,2004-09-03
754,Face/Off,4.608e+01,1997-06-27
138832,We're the Millers,1.003e+02,2013-08-07
43867,The Prisoner of Zenda,4.021e+00,1937-09-03
10060,Get Rich or Die Tryin',1.289e+01,2005-11-09
807,Se7en,7.958e+01,1995-09-22
8840,DragonHeart,3.179e+01,1996-05-31
257211,The Intern,5.311e+01,2015-09-24
10016,Ghosts of Mars,1.315e+01,2001-08-24
9662,The Triplets of Belleville,1.394e+01,2003-06-11
29715,Major Dundee,3.490e+00,1965-04-07
50014,The Help,4.219e+01,2011-08-09
38717,Madison,2.121e-01,2001-01-23
5759,Baghead,3.299e+00,2008-01-21
462,Erin Brockovich,3.035e+01,2000-03-17
1677,Ray,2.174e+01,2004-10-29
10327,Legally Blonde 2: Red White & Blonde,4.341e+00,2003-07-02
13187,A Charlie Brown Christmas,8.701e+00,1965-12-09
13092,How to Lose Friends & Alienate People,1.679e+01,2008-10-02
10217,The Sweet Hereafter,7.673e+00,1997-05-14
33676,Losin' It,2.550e+00,1983-04-08
9679,Gone in Sixty Seconds,5.300e+01,2000-06-09
141,Donnie Darko,6.121e+01,2001-01-18
265208,Wild Card,4.803e+01,2015-01-14
13132,All the Real Girls,3.659e+00,2003-08-01
11638,Guess Who,3.743e+00,2005-03-25
22051,Adam,8.308e+00,2009-07-29
10077,A Sound of Thunder,7.343e+00,2005-05-15
109414,This Is the End,3.822e+01,2013-06-12
72570,The Vow,2.678e+01,2012-02-05
3080,Top Hat,3.898e+00,1935-09-06
11377,House on Haunted Hill,1.366e+01,1999-10-29
16323,The Rose,7.001e+00,1979-11-07
38167,Eat Pray Love,2.880e+01,2010-08-12
34417,Good Intentions,3.046e-01,2010-03-09
82675,Taken 2,4.935e+01,2012-09-27
12690,Appaloosa,1.607e+01,2008-09-12
15067,The Good The Bad The Weird,1.185e+01,2008-07-16
25941,Harry Brown,1.683e+01,2009-11-11
27360,King's Ransom,5.079e+00,2005-04-22
6961,The Wedding Date,1.019e+01,2005-02-04
14306,Marley & Me,3.095e+01,2008-12-25
11620,Quo Vadis,7.973e+00,1951-11-08
22215,Cheri,5.494e+00,2009-02-10
4233,Scream 2,3.524e+01,1997-12-09
24985,The Heart of Me,1.498e+00,2002-01-01
280381,House at the End of the Drive,4.305e-01,2014-01-11
33644,How Stella Got Her Groove Back,2.003e+00,1998-08-14
206197,The Sisterhood of Night,2.869e+00,2015-04-10
10861,Maximum Risk,1.012e+01,1996-09-13
328387,Nerve,6.293e+01,2016-07-27
24747,Bobby Jones: Stroke of Genius,2.897e+00,2004-04-30
2266,Paris je t'aime,1.057e+01,2006-05-16
43539,The Next Three Days,3.442e+01,2010-11-18
492,Being John Malkovich,2.755e+01,1999-09-30
120467,The Grand Budapest Hotel,7.442e+01,2014-02-26
44865,The Grandmaster,1.995e+01,2013-01-08
7979,The Kite Runner,1.045e+01,2007-10-14
8386,How High,1.151e+01,2001-12-21
14120,End of the Spear,1.834e+00,2005-12-02
2088,Romeo Is Bleeding,4.850e+00,1993-09-13
11820,Mona Lisa Smile,1.972e+01,2003-12-19
23655,Groove,1.095e+00,2000-06-08
45380,Crazy Stone,1.685e+00,2006-01-01
66942,Griff the Invisible,1.351e+00,2011-08-19
17577,The Devil's Tomb,5.099e+00,2009-05-26
14709,Varsity Blues,9.230e+00,1999-01-15
19187,The Hebrew Hammer,1.601e+00,2003-01-01
13908,The Master of Disguise,4.383e+00,2002-08-02
17044,The Land Girls,1.278e+00,1998-09-25
18681,Eye of the Beholder,4.303e+00,1999-09-04
11190,The Return,7.744e+00,2003-06-25
167073,Brooklyn,3.934e+01,2015-10-20
322,Mystic River,3.124e+01,2003-10-07
62213,Dark Shadows,5.031e+01,2012-05-08
17043,The Crocodile Hunter: Collision Course,1.715e+00,2002-07-26
338,Good bye Lenin!,1.109e+01,2003-02-09
5559,Bee Movie,2.933e+01,2007-10-28
40185,Camping Sauvage,2.032e-01,2005-10-13
744,Top Gun,5.890e+01,1986-05-16
8224,8MM,2.558e+01,1999-02-26
9268,Eraser,2.451e+01,1996-06-21
9013,Midnight Run,1.282e+01,1988-07-20
326576,Dawn of the Crescent Moon,4.947e-02,2014-04-05
109513,Hit & Run,1.667e+01,2012-08-22
176074,Reality Show,4.721e-01,2015-01-01
38745,Gulliver's Travels,2.285e+01,2010-12-25
15268,Street Fighter: The Legend of Chun-Li,8.140e+00,2009-02-27
48309,Prison,7.605e+00,1988-03-04
14745,The Haunting of Molly Hartley,8.310e+00,2008-10-31
41009,Perrier’s Bounty,3.811e+00,2009-09-11
1946,eXistenZ,2.193e+01,1999-04-14
253412,Everest,6.025e+01,2015-09-10
4032,My Girl,2.094e+01,1991-11-27
266857,The Work and The Story,2.388e-03,2003-01-01
22908,A Room for Romeo Brass,1.392e+00,1999-08-23
8054,The Imaginarium of Doctor Parnassus,3.718e+01,2009-10-01
13429,Donkey Punch,3.284e+00,2008-07-18
11888,Snow Dogs,1.366e+01,2002-01-18
138976,Treachery,2.831e-01,2013-05-16
9770,Mad City,3.314e+00,1997-11-07
1949,Zodiac,5.197e+01,2007-03-02
14877,September Dawn,3.647e+00,2007-05-17
36647,Blade,4.382e+01,1998-08-21
11426,From Here to Eternity,6.915e+00,1953-08-04
1636,Bedazzled,1.935e+01,2000-10-19
339984,Miracles from Heaven,1.025e+01,2016-03-17
17834,A Simple Wish,1.767e+00,1997-07-11
2698,Evan Almighty,2.708e+01,2007-06-09
49524,R.I.P.D.,3.945e+01,2013-07-18
21349,Anywhere But Here,8.977e+00,1999-11-12
710,GoldenEye,5.982e+01,1995-11-16
2176,The Glass House,9.449e+00,2001-09-14
323677,Race,2.300e+01,2016-02-19
8699,Anchorman: The Legend of Ron Burgundy,2.934e+01,2004-07-09
37985,The Trials Of Darryl Hunt,1.507e-01,2007-06-15
292481,Henry & Me,9.997e-01,2014-08-18
6977,No Country for Old Men,5.365e+01,2007-11-08
47941,Under the Rainbow,1.740e-01,1981-07-31
256274,As Above So Below,2.651e+01,2014-08-14
1435,Tarnation,1.063e+00,2003-10-19
57157,Young Adult,1.618e+01,2011-12-16
426469,Growing Up Smith,7.109e-01,2017-02-03
10514,The Andromeda Strain,1.252e+01,1971-03-12
447027,Running Forever,2.876e-02,2015-10-27
9444,Anastasia,4.557e+01,1997-11-20
6071,Kiss of Death,6.909e+00,1995-04-21
134,O Brother Where Art Thou?,3.974e+01,2000-08-30
4566,Michael Clayton,1.896e+01,2007-09-28
8810,Mad Max 2: The Road Warrior,3.712e+01,1981-12-24
12596,Pushing Tin,9.061e+00,1999-04-23
26388,Buried,3.284e+01,2010-09-24
85,Raiders of the Lost Ark,6.816e+01,1981-06-12
9778,Serendipity,1.453e+01,2001-10-05
4133,Blow,2.835e+01,2001-04-04
44603,Hereafter,1.337e+01,2010-10-15
49948,Fantasia 2000,1.453e+01,1999-12-17
8068,Desperado,2.551e+01,1995-08-25
2080,X-Men Origins: Wolverine,5.954e+00,2009-04-28
76492,Hotel Transylvania,5.626e+01,2012-09-20
268171,Elsa & Fred,2.850e+00,2014-03-07
9311,Smilla's Sense of Snow,5.419e+00,1997-02-13
9618,Tango & Cash,2.279e+01,1989-12-22
3062,42nd Street,1.933e+00,1933-02-02
38543,Ironclad,1.232e+01,2011-03-03
205587,The Judge,4.247e+01,2014-10-08
13193,Saved!,9.851e+00,2004-01-21
18886,Flight of the Intruder,6.817e+00,1991-01-18
15745,Made,4.150e+00,2001-07-13
1389,Out of Sight,1.600e+01,1998-06-26
158852,Tomorrowland,1.303e+02,2015-05-19
300671,13 Hours: The Secret Soldiers of Benghazi,4.253e+01,2016-01-13
9573,Blood Work,1.009e+01,2002-08-04
31246,From Justin to Kelly,1.623e+00,2003-06-20
309503,Zipper,8.516e+00,2015-08-28
9616,The Order,3.747e+00,2003-09-05
12573,A Serious Man,2.361e+01,2009-10-02
9026,The Importance of Being Earnest,7.250e+00,2002-05-17
38940,Men of War,1.735e+00,1994-09-04
325579,Diamond Ruff,1.653e-01,2015-01-01
190847,The Last Days on Mars,1.876e+01,2013-08-11
360339,Eden,2.713e+00,2015-10-22
11354,The Upside of Anger,6.246e+00,2005-01-23
14161,2012,4.527e+01,2009-10-10
109421,Side Effects,4.824e+01,2013-02-07
65055,Shark Night,8.364e+00,2011-09-02
11917,Saw V,3.294e+01,2008-10-23
48463,Incident at Loch Ness,1.452e+00,2004-12-17
500,Reservoir Dogs,6.693e+01,1992-09-02
606,Out of Africa,1.386e+01,1985-12-20
14369,Out Cold,4.121e+00,2001-11-21
7305,Alive,1.449e+01,1993-01-15
138843,The Conjuring,4.998e+01,2013-07-18
65759,Happy Feet Two,1.777e+01,2011-11-17
266102,Desert Dancer,1.973e+00,2014-07-03
23069,Benji,2.651e+00,1974-10-17
21755,The Brothers Bloom,1.022e+01,2008-09-09
385736,Kicks,3.468e+00,2016-09-09
41479,The Joneses,1.498e+01,2009-09-13
82679,Fun Size,7.488e+00,2012-10-25
9644,National Lampoon's Loaded Weapon 1,1.296e+01,1993-02-04
46838,Tucker and Dale vs Evil,1.994e+01,2010-01-22
2133,The Perfect Storm,2.575e+01,2000-03-15
838,American Graffiti,1.933e+01,1973-08-01
1885,The Karate Kid,2.846e+01,1984-06-22
253261,Born to Fly: Elizabeth Streb vs. Gravity,6.924e-02,2014-03-08
579,Jaws 2,1.964e+01,1978-06-16
42889,The Virginity Hit,3.125e+00,2010-09-10
947,Lawrence of Arabia,4.129e+01,1962-12-10
2755,About Schmidt,1.993e+01,2002-12-13
2501,The Bourne Identity,8.648e+01,2002-06-14
5038,Vicky Cristina Barcelona,3.276e+01,2008-08-15
146233,Prisoners,8.850e+01,2013-09-18
223702,Sausage Party,6.624e+01,2016-07-11
122917,The Hobbit: The Battle of the Five Armies,1.210e+02,2014-12-10
4614,The Sum of All Fears,2.239e+01,2002-05-31
10681,WALL·E,6.639e+01,2008-06-22
1985,The Constant Gardener,2.068e+01,2005-08-31
43434,Carlos,1.138e+00,2010-05-19
10072,A Nightmare on Elm Street 3: Dream Warriors,1.730e+01,1987-02-27
9433,The Edge,2.063e+01,1997-09-06
15186,Full Frontal,1.957e+00,2002-08-02
766,Army of Darkness,3.376e+01,1992-10-09
8055,The Reader,3.392e+01,2008-12-10
2123,Me Myself & Irene,3.900e+01,2000-06-22
9746,Kundun,7.039e+00,1997-12-25
215924,The Amazing Catfish,1.473e+00,2013-08-10
31908,Ghosts of Mississippi,8.103e+00,1996-12-20
316152,Free State of Jones,2.159e+01,2016-06-24
34563,Our Family Wedding,6.733e+00,2010-03-12
256040,Baahubali: The Beginning,1.625e+01,2015-07-10
152760,The Monuments Men,4.387e+01,2014-01-24
10208,Muppets from Space,6.589e+00,1999-07-14
73,American History X,7.357e+01,1998-10-30
10320,The Ring Two,3.223e+01,2005-03-17
288980,Freedom,4.389e+00,2014-08-21
14411,Sinbad: Legend of the Seven Seas,1.882e+01,2003-07-02
77459,A Monster in Paris,1.738e+01,2011-10-12
496,Borat: Cultural Learnings of America for Make ...,2.949e+01,2006-11-01
13809,RockNRolla,3.189e+01,2008-09-04
540,D.E.B.S.,6.397e+00,2004-01-21
9800,Philadelphia,4.430e+01,1993-12-22
26815,Rocket Singh: Salesman of the Year,3.000e+00,2009-12-11
184341,Hands of Stone,7.444e+00,2016-08-26
206647,Spectre,1.074e+02,2015-10-26
24748,Hud,6.829e+00,1963-05-29
32275,Duel in the Sun,7.604e+00,1946-12-31
206563,Trash,1.464e+01,2014-10-09
182,The Good German,5.348e+00,2006-12-08
12094,Jackass Number Two,1.123e+01,2006-09-22
13788,The Unborn,1.579e+01,2009-01-09
10315,Fantastic Mr. Fox,4.126e+01,2009-10-23
10774,Network,1.723e+01,1976-11-01
14560,Paul Blart: Mall Cop,3.125e+01,2009-01-15
788,Mrs. Doubtfire,3.088e+01,1993-11-24
241251,The Boy Next Door,2.416e+01,2015-01-23
13159,Georgia Rule,7.878e+00,2007-05-11
49444,Kung Fu Panda 2,5.125e+01,2011-05-25
320,Insomnia,4.132e+01,2002-05-24
347969,The Ridiculous 6,1.969e+01,2015-12-11
9783,Sublime,6.833e+00,2007-06-15
26791,Brigham City,2.801e-01,2001-03-30
222649,Rosewater,5.756e+00,2014-11-07
68726,Pacific Rim,5.652e+01,2013-07-11
503,Poseidon,2.113e+01,2006-05-12
59917,Cotton Comes to Harlem,1.079e+00,1970-05-27
9067,Tank Girl,8.187e+00,1995-03-31
72190,World War Z,8.183e+01,2013-06-20
9331,Clear and Present Danger,1.883e+01,1994-08-03
10362,Two Lovers,8.291e+00,2008-11-19
10533,The Scarlet Letter,7.443e+00,1995-10-13
37232,Travellers and Magicians,7.497e-01,2003-09-09
56288,Spy Kids: All the Time in the World,1.479e+01,2011-08-18
348,Alien,9.418e+01,1979-05-25
747,Shaun of the Dead,4.912e+01,2004-04-09
266647,Pan,4.804e+01,2015-09-24
22820,Gentlemen Broncos,3.194e+00,2009-09-30
72766,Newlyweds,6.426e-01,2011-12-26
27578,The Expendables,7.758e+01,2010-08-03
37821,Killers,2.300e+01,2010-06-04
331745,Top Spin,5.231e-01,2014-11-15
59965,Abduction,1.989e+01,2011-09-22
155,The Dark Knight,1.873e+02,2008-07-16
4858,The Invasion,1.567e+01,2007-08-17
184315,Hercules,7.684e+01,2014-07-23
18777,Slow Burn,6.631e+00,2005-09-12
314385,By the Sea,1.127e+01,2015-11-12
7453,The Hitchhiker's Guide to the Galaxy,5.174e+01,2005-01-15
49021,Killer Elite,2.950e+01,2011-09-23
9918,Glory Road,8.305e+00,2006-01-13
768,From Hell,2.613e+01,2001-10-19
278316,Da Sweet Blood of Jesus,4.481e+00,2014-06-22
35688,Why Did I Get Married Too?,2.986e+00,2010-04-02
8916,Antz,4.152e+01,1998-10-02
290825,Yoga Hosers,8.619e+00,2016-07-08
264644,Room,6.611e+01,2015-10-16
925,Do the Right Thing,1.558e+01,1989-06-30
19615,Flying By,1.546e+00,2009-01-01
11027,The Postman Always Rings Twice,6.804e+00,1981-03-20
16353,Ong Bak 2,9.029e+00,2008-12-04
2100,The Last Castle,1.543e+01,2001-10-19
59962,This Means War,3.899e+01,2012-02-14
13056,Punisher: War Zone,1.711e+01,2008-12-05
225235,The Geographer Drank His Globe Away,1.877e+00,2013-07-26
19419,Screwed,5.359e+00,2000-05-12
11249,Seed of Chucky,1.265e+01,2004-11-11
26665,Aberdeen,1.069e+00,2000-07-05
81796,Lockout,3.523e+01,2012-04-12
16290,Jackass 3D,2.099e+01,2010-10-15
10183,Frozen River,4.806e+00,2008-08-01
29427,The Crazies,2.887e+01,2010-02-26
10806,In & Out,1.190e+01,1997-09-10
245,About a Boy,2.823e+01,2002-04-26
134371,Atlas Shrugged Part II,4.725e+00,2012-10-12
60599,Arbitrage,1.641e+01,2012-09-14
4967,Keeping the Faith,8.086e+00,2000-04-14
60422,Another Happy Day,3.238e+00,2011-11-18
2067,Mission to Mars,1.606e+01,2000-03-10
17047,Agent Cody Banks 2: Destination London,1.093e+01,2004-12-03
11836,The SpongeBob SquarePants Movie,2.787e+01,2004-11-14
1368,First Blood,6.307e+01,1982-10-22
13569,Thr3e,1.947e+00,2006-12-01
40914,Royal Kill,1.089e+00,2009-04-10
38985,Sorcerer,9.088e+00,1977-06-24
181283,Child 44,4.037e+01,2015-03-15
44564,The Dilemma,1.478e+01,2011-01-13
10866,Joy Ride,1.118e+01,2001-10-05
246449,Against the Wild,2.493e+00,2013-12-29
1493,Miss Congeniality,3.262e+01,2000-12-14
23629,Sucker Punch,3.913e+01,2011-03-24
146304,The Best Man Holiday,7.210e+00,2013-11-15
1381,The Fountain,2.461e+01,2006-09-06
9400,Set It Off,6.718e+00,1996-11-06
100402,Captain America: The Winter Soldier,7.223e+01,2014-03-20
75861,To Write Love on Her Arms,6.723e+00,2015-03-13
8090,Untraceable,1.268e+01,2008-01-22
17663,Anne of Green Gables,8.773e+00,1985-12-01
3116,Midnight Cowboy,2.112e+01,1969-05-25
59457,Womb,7.453e+00,2010-07-15
5925,The Great Escape,3.506e+01,1963-06-20
38428,Gandhi My Father,8.070e-02,2007-08-03
9042,The Cave,1.076e+01,2005-08-25
11507,Body Double,9.526e+00,1984-10-25
22970,The Cabin in the Woods,7.399e+01,2012-04-12
57119,Jumping the Broom,4.492e+00,2011-05-06
40862,Iraq for Sale: The War Profiteers,1.518e+00,2006-01-01
6615,Lars and the Real Girl,1.582e+01,2007-10-12
172,Star Trek V: The Final Frontier,1.958e+01,1989-06-09
2023,Hidalgo,1.676e+01,2004-03-05
38317,Zookeeper,2.746e+01,2011-07-06
16577,Astro Boy,2.486e+01,2009-10-15
36047,The In Crowd,2.492e-01,2000-07-19
1722,Captain Corelli's Mandolin,9.062e+00,2001-08-17
29912,The Robe,4.029e+00,1953-09-16
21311,I Dreamed of Africa,1.657e+00,2000-05-05
1116,The Wind That Shakes the Barley,6.788e+00,2006-05-18
15765,What's Love Got to Do with It,7.921e+00,1993-06-09
72559,G.I. Joe: Retaliation,5.933e+01,2013-03-26
253253,Animals,1.585e+00,2014-05-15
29463,Krush Groove,7.201e-01,1985-10-25
11170,We Are Marshall,8.630e+00,2006-12-12
714,Tomorrow Never Dies,4.289e+01,1997-12-11
295886,Brotherly Love,1.368e+00,2015-04-24
9715,Hope Floats,7.923e+00,1998-05-29
1562,28 Weeks Later,3.476e+01,2007-04-26
1637,Speed,4.953e+01,1994-06-09
103370,Madea's Witness Protection,7.051e+00,2012-06-29
9879,Striptease,1.111e+01,1996-06-28
10030,Good Luck Chuck,2.173e+01,2007-09-21
3635,Girl with a Pearl Earring,1.994e+01,2003-08-31
64499,Quinceañera,3.414e-02,2006-06-05
322443,The Timber,8.038e-01,2015-02-27
8872,Wayne's World,2.182e+01,1992-02-14
5175,Rush Hour 2,3.581e+01,2001-08-03
133694,Promised Land,1.357e+01,2012-09-23
8355,Ice Age: Dawn of the Dinosaurs,6.946e+01,2009-06-29
2749,15 Minutes,1.521e+01,2001-03-01
680,Pulp Fiction,1.215e+02,1994-10-08
258755,Hidden Away,1.234e+00,2014-10-03
8968,Boogeyman,1.162e+01,2005-02-04
8078,Alien: Resurrection,3.745e+01,1997-11-12
9991,Mean Machine,8.817e+00,2001-12-26
18632,A Dog's Breakfast,2.214e+00,2007-03-03
9555,Rabbit-Proof Fence,2.128e+00,2002-02-04
12193,Four Christmases,1.950e+01,2008-11-26
33155,Galaxina,2.141e+00,1980-06-06
271110,Captain America: Civil War,1.984e+02,2016-04-27
157849,A Most Wanted Man,2.671e+01,2014-07-25
185465,Manito,3.926e-02,2002-01-15
123553,The Mortal Instruments: City of Bones,4.551e+01,2013-08-21
10070,Feast,8.825e+00,2005-10-14
324322,They Will Have to Kill Us First,7.135e-02,2015-10-13
18239,The Twilight Saga: New Moon,9.482e+01,2009-03-15
11467,America's Sweethearts,1.070e+01,2001-07-17
97430,The Man with the Iron Fists,1.767e+01,2012-11-02
26039,Point Blank,5.164e+00,1967-08-30
45243,The Hangover Part II,5.804e+01,2011-05-25
9730,Friday the 13th: The Final Chapter,1.401e+01,1984-04-13
38322,Big Mommas: Like Father Like Son,1.590e+01,2011-02-16
12405,Slumdog Millionaire,5.926e+01,2008-05-12
1844,Entrapment,2.588e+01,1999-04-29
138103,The Expendables 3,6.103e+01,2014-08-04
17707,Brokedown Palace,7.296e+00,1999-08-13
21283,Steppin: The Movie,3.285e-01,2009-05-19
44147,Wild Target,1.079e+01,2010-06-17
204082,Homefront,3.574e+01,2013-11-27
15092,Crank: High Voltage,3.554e+01,2009-04-16
688,The Bridges of Madison County,1.761e+01,1995-05-28
10288,Fido,5.245e+00,2006-09-07
68721,Iron Man 3,7.768e+01,2013-04-18
18602,Morvern Callar,2.508e+00,2002-01-01
157,Star Trek III: The Search for Spock,1.531e+01,1984-05-31
13197,10th & Wolf,3.942e+00,2006-02-19
45658,Everything Must Go,9.169e+00,2010-10-15
25388,March or Die,3.830e+00,1977-09-08
59861,Larry Crowne,2.036e+01,2011-06-30
57800,Ice Age: Continental Drift,6.523e+01,2012-06-26
87093,Big Eyes,2.857e+01,2014-12-24
14778,Last Orders,3.604e+00,2001-09-10
74457,Redemption Road,1.973e-01,2011-08-26
58151,Fright Night,1.827e+01,2011-08-18
71859,We Need to Talk About Kevin,2.128e+01,2011-09-28
16991,Observe and Report,1.053e+01,2009-04-10
84188,Compliance,8.942e+00,2012-08-23
23172,The Spy Next Door,1.464e+01,2010-01-15
106747,Machete Kills,2.907e+01,2013-09-12
9526,A Prairie Home Companion,5.025e+00,2006-06-09
3536,U-571,1.810e+01,2000-04-20
79316,Devil's Due,1.474e+01,2014-01-08
507,Killing Zoe,5.818e+00,1993-10-01
8373,Transformers: Revenge of the Fallen,2.194e+01,2009-06-19
108346,Dreaming of Joseph Lees,1.162e-01,1999-10-29
30943,The Deep End of the Ocean,4.746e+00,1999-03-12
10092,Cry_Wolf,6.927e+00,2005-09-16
76338,Thor: The Dark World,9.950e+01,2013-10-29
2841,A Very Long Engagement,2.305e+01,2004-10-26
9358,Final Destination 2,3.736e+01,2003-01-31
7978,The Wolfman,2.121e+01,2010-02-11
80274,Ender's Game,4.595e+01,2013-10-23
29193,The Spanish Prisoner,3.091e+00,1997-09-08
46195,Rio,4.620e+01,2011-04-03
1369,Rambo: First Blood Part II,3.865e+01,1985-05-21
385383,Fight Valley,1.224e+00,2016-07-22
8818,Evita,7.027e+00,1996-12-14
11096,Hide and Seek,1.823e+01,2005-01-27
9430,Go,1.114e+01,1999-04-09
8975,The Marine,7.679e+00,2006-10-13
37003,U2 3D,3.352e-01,2007-05-19
146882,Elza,7.254e-03,2011-04-11
2054,Mr. Holland's Opus,6.775e+00,1995-12-29
10615,Pootie Tang,3.116e+00,2001-06-29
157353,Transcendence,5.899e+01,2014-04-16
1957,Enough,1.150e+01,2002-05-24
126186,Shanghai Calling,8.570e-01,2012-05-03
2898,As Good as It Gets,3.789e+01,1997-12-19
35691,Letters to God,3.645e+00,2010-04-09
1497,Teenage Mutant Ninja Turtles II: The Secret of...,1.551e+01,1991-03-22
1646,Freedom Writers,1.775e+01,2007-01-05
48231,A Dangerous Method,2.713e+01,2011-09-30
9285,Road Trip,1.476e+01,2000-05-19
9593,Last Action Hero,3.204e+01,1993-06-18
2114,Final Fantasy: The Spirits Within,2.607e+01,2001-07-02
239897,Dwegons,4.854e-01,2014-01-24
67660,Think Like a Man,6.035e+00,2012-04-16
7859,Half Nelson,1.238e+01,2006-08-11
31163,Chicken Tikka Masala,2.584e-01,2005-04-22
11451,Herbie Fully Loaded,1.205e+01,2005-06-22
70160,The Hunger Games,6.855e+01,2012-03-12
13816,Idlewild,2.712e+00,2006-08-25
228970,Wild,4.295e+01,2014-12-05
1639,Speed 2: Cruise Control,2.334e+01,1997-06-13
20737,Air Bud,1.124e+01,1997-08-01
11624,Everything You Always Wanted to Know About Sex...,1.322e+01,1972-08-06
11866,Flight of the Phoenix,2.037e+01,2004-12-17
2295,Clerks II,1.808e+01,2006-05-25
3175,Barry Lyndon,2.954e+01,1975-12-18
9849,My Favorite Martian,6.807e+00,1999-02-11
14873,The Jungle Book 2,1.982e+01,2003-02-07
245700,Mr. Turner,9.243e+00,2014-10-31
38117,Beastly,2.405e+01,2011-01-21
22013,Elmer Gantry,6.735e+00,1960-06-19
943,Lethal Weapon 3,3.617e+01,1992-05-15
9922,The Postman,1.456e+01,1997-12-25
16871,Drag Me to Hell,4.508e+01,2009-03-15
21801,The Slaughter Rule,1.391e+00,2002-01-01
9950,Find Me Guilty,1.232e+01,2006-03-16
351043,Amnesiac,3.078e+00,2015-08-14
9473,South Park: Bigger Longer & Uncut,2.720e+01,1999-06-30
671,Harry Potter and the Philosopher's Stone,1.100e+02,2001-11-16
319,True Romance,3.527e+01,1993-09-09
4912,Confessions of a Dangerous Mind,1.817e+01,2002-12-30
4248,Scary Movie 2,3.538e+01,2001-07-04
60400,The Blue Bird,1.281e+00,1940-01-19
3580,Changeling,2.751e+01,2008-01-30
79161,51 Birch Street,4.992e-02,2006-10-18
50942,Creature,2.858e+00,1998-05-17
7501,Knockaround Guys,8.114e+00,2001-09-07
58224,Mr. Popper's Penguins,3.284e+01,2011-06-17
4982,American Gangster,4.236e+01,2007-11-02
2024,The Patriot,2.366e+01,2000-06-28
1903,Vanilla Sky,2.730e+01,2001-12-10
