id,job,name
135397,Special Effects,Dean Hathaway
135397,Special Effects Coordinator,Geoff Heron
135397,Special Effects,Michael Meinardus
135397,Special Effects,Ryan Meinardus
135397,Compositors,Luis Almazan
135397,Visual Effects,Alex Aponte
135397,Compositors,Emanuele Comotti
135397,VFX Artist,Jacqueline Cooper
135397,Modeling,Todd D'Amario
135397,Compositors,Dan Enstrom
135397,Compositors,Lucien Fostier
135397,VFX Production Coordinator,Sheila Giroux
135397,Compositors,Daniel Gonzalez Solozabal
135397,Compositors,Reginald Harber Jr.
135397,Compositors,Shawn Hillier
135397,VFX Artist,Ryan Hopkins
135397,VFX Production Coordinator,Chad Hudson
135397,Animation,Shawn Kelly
135397,Production Manager,Pei'an Lau
135397,Animation,James Jooyoung Lee
135397,Compositors,Nikki Jieun Lee
135397,Creature Design,Mark Mancewicz
135397,Compositors,Ben McEwan
135397,Compositors,Francisco Palomares Pozas
135397,Creature Design,Ariele Podreider Lenzi
135397,Compositors,Eric Ponton
135397,Compositors,Maya Roza
135397,Lighting Technician,Ai Saimoto
135397,VFX Artist,Yandri Sanchez
135397,Compositors,Andrew Savchenko
135397,Compositors,Stephan Schaefholz
135397,Compositors,Eyal Shirazi
135397,Compositors,Joao Sita
135397,Modeling,Jeff Tetzlaff
135397,VFX Production Coordinator,Mark Trowbridge
135397,Compositors,Marion Voignier
135397,VFX Production Coordinator,Pearlyn Yeo
135397,Stunts,Daniel Graham
135397,Stunts,Randy Haynie
135397,Stunts,Allen Jo
135397,Stunts,Tony McFarr
135397,Stunts,Brittany Romatowski
135397,Stunts,Eric R Salas
135397,Electrician,Joseph J. Allen
135397,Grip,Dacoda Bartles
135397,Grip,Michael Best
135397,Electrician,Baron Coenen
135397,Rigging Grip,Michelle Cummins
135397,Electrician,Gregory Doi
135397,Grip,Ted Gregg
135397,Grip,Sam Hicks
135397,Electrician,Christopher Meydrich
135397,Electrician,Josh Nobles
135397,Electrician,Grant Valentine
135397,Grip,Satoshi Yamazaki
135397,Set Costumer,Lisa Magee
135397,Driver,Brad Lips
135397,Additional Photography,Justin Louie
135397,Driver,Frank Porras
135397,Transportation Co-Captain,Michael Sean Ryan
135397,Driver,John F. Teeple
135397,Camera Operator,Tristan Noelle
135397,Music Editor,Alex Levy
135397,Production Supervisor,Anthony Chiarantano
135397,Stunts,Matt Thompson
37724,Original Music Composer,Thomas Newman
37724,Director,Sam Mendes
37724,Editor,Stuart Baird
37724,Characters,Ian Fleming
37724,Associate Producer,Gregg Wilson
37724,Art Direction,Jason Knox-Johnston
37724,Songs,Paul Epworth
37724,Still Photographer,François Duhamel
37724,Script Supervisor,Jayne-Ann Tenggren
37724,Assistant Costume Designer,Richard Davies
558,Original Music Composer,Danny Elfman
558,Set Decoration,Jay Hart
558,Director,Sam Raimi
558,Costume Design,James Acheson
558,Co-Producer,Grant Curtis
558,Art Direction,Steve Saklad
558,Art Direction,Jeff Knipp
558,Screenstory,Michael Chabon
558,Art Direction,Scott P. Murphy
558,Makeup Artist,Tricia Heine
558,Property Master,Doug Harlocker
558,Art Department Assistant,Theresa Greene
558,Visual Effects Producer,Raoul Bolognini
558,Steadicam Operator,Kenji Luster
558,Assistant Costume Designer,Clare Hallworth
558,Scoring Mixer,Dennis S. Sands
558,Key Hair Stylist,Trish Almeida
558,Production Supervisor,David J. Grant
558,Art Department Coordinator,Jan O'Connell
558,Special Effects Supervisor,J.C. Brotherhood
558,Transportation Co-Captain,Don Poole
558,Gaffer,Bob Finley III
558,Production Sound Mixer,Joseph Geisinger
558,Chef,Michael K. Reynolds
558,Storyboard,Jerry Bingham
558,Grip,Matt Blades
558,Set Production Assistant,Brinton Bryan
558,Production Illustrator,James Carson
558,Visual Effects Coordinator,Carlye Archibeque
558,Location Scout,Bill Garvey
558,Production Controller,Nour Dardari
558,Propmaker,Douglas Cannon
558,Software Engineer,Cottalango Loorthu
68721,Director,Shane Black
68721,Director of Photography,John Toll
68721,Costume Design,Louise Frogley
68721,Casting,Sarah Finn
68721,Characters,Stan Lee
68721,Producer,Kevin Feige
68721,Production Design,Bill Brzeski
68721,Executive Producer,Louis D'Esposito
68721,Editor,Peter S. Elliot
68721,Executive Producer,Victoria Alonso
68721,Lighting Technician,Luke Kalteux
12155,Director of Photography,Dariusz Wolski
12155,Director,Tim Burton
12155,Editor,Chris Lebenzon
12155,Producer,Jennifer Todd
12155,Producer,Suzanne Todd
12155,Producer,Joe Roth
12155,Executive Producer,Peter M. Tobyansen
12155,Producer,Tom C. Peitzman
12155,Art Direction,Seth Engstrom
12155,Animation,Ian Blum
36668,Producer,Ralph Winter
36668,Casting,Coreen Mayrs
36668,Costume Design,Judianna Makovsky
36668,Director,Brett Ratner
36668,Art Direction,Helen Jarvis
36668,Costume Design,Lisa Tomczeszyn
36668,Editor,Julia Wong
36668,Executive Producer,John Palermo
36668,Associate Producer,David Gorder
62211,Executive Producer,John Lasseter
62211,Screenplay,Daniel Gerson
62211,Production Design,Ricky Nierva
62211,Screenplay,Robert L. Baird
62211,Director,Dan Scanlon
62211,Executive Producer,Peter Doctor
8373,Director,Michael Bay
8373,Associate Producer,K.C. Hodenfield
8373,Production Design,Nigel Phelps
8373,Co-Producer,Kenny Bates
8373,Editor,Roger Barton
8373,Sound Re-Recording Mixer,Greg P. Russell
8373,Executive Producer,Brian Goldner
8373,Executive Producer,Mark Vahradian
8373,Editor,Tom Muldoon
8373,Music Editor,Ramiro Belgardt
8373,Associate Producer,Matthew Cohan
8373,Orchestrator,Kevin Kaska
8373,Steadicam Operator,Jacques Jouffret
8373,Stunts,Khristian Lupo
8373,Supervising Sound Editor,Ethan Van der Ryn
8373,Art Department Coordinator,Theresa Greene
8373,Script Supervisor,Karen Golden
8373,Dialogue Editor,Wayne Lemmer
8373,Sound Re-Recording Mixer,Gary Summers
8373,Animation,Erik Baker
8373,Animation,Emilio Ghorayeb
8373,Digital Effects Supervisor,Mike Marcuzzi
8373,Stunts,Brian Avery
91314,Editor,Paul Rubell
91314,Director,Michael Bay
91314,Executive Producer,Michael Bay
91314,Producer,Don Murphy
91314,Production Design,Jeffrey Beecroft
91314,Set Decoration,Rosemary Brandenburg
91314,Executive Producer,Mark Vahradian
91314,Foley,Dawn Lunsford
91314,Costume Design,Marie-Sylvie Deveau
91314,Set Designer,Dean Wolcott
91314,Director of Photography,Amir Mokri
91314,Art Direction,Mark Walters
91314,Sound Designer,John Marquis
91314,Supervising Sound Editor,Erik Aadahl
91314,Supervising Sound Editor,Ethan Van der Ryn
91314,Special Effects Coordinator,Eric Frazier
91314,Set Designer,Jeff Markwith
91314,Visual Effects Producer,Ben Pickering
91314,Visual Effects Producer,Dane Allan Smith
68728,Director,Sam Raimi
68728,Editor,Bob Murawski
68728,Director of Photography,Peter Deming
68728,Producer,Joe Roth
68728,Screenplay,David Lindsay-Abaire
68728,Art Direction,Domenic Silvestri
68728,Executive Producer,Joshua Donen
68728,Art Direction,Meghan C. Rogers
68728,Production Design,Robert Stromberg
68728,Art Direction,John Lord Booth III
68728,Art Direction,Andrew L. Jones
68728,Animation,Kevin Webb
68728,Visual Effects,VFx Star
102382,Producer,Avi Arad
102382,Costume Design,Deborah Lynn Scott
102382,Stunt Coordinator,James Armstrong
102382,Story,Roberto Orci
102382,Director,Marc Webb
102382,Transportation Captain,James Fanning
102382,Story,Jeff Pinkner
102382,Art Direction,Kim Jennings
102382,Camera Operator,Thomas Lappin
102382,Foley,Robin Harlan
102382,Makeup Department Head,Stephen M. Kelley
102382,Property Master,Sandy Hamilton
102382,Scenic Artist,Kathryn C. McGinnis
102382,Art Department Coordinator,Douglas Poland
102382,Set Designer,Noelle King
102382,Dialogue Editor,Robert Troy
102382,Sound Effects Editor,Luis Galdames
102382,Boom Operator,Kira Smith
102382,Visual Effects Producer,Kim Lee
102382,Music Editor,Nevin Seus
102382,Visual Effects Editor,Mark Herman
102382,Assistant Art Director,Ryan Heck
102382,Assistant Art Director,Malchus Janocko
102382,Assistant Art Director,Mark Pollard
102382,Leadman,Bruce Lee Gross
102382,Camera Operator,William Klayer
102382,Gaffer,Christopher Prampin
102382,Set Costumer,Stephen Pardee
102382,Digital Intermediate,Mandy Arnold
102382,Animation,Avner Engel
102382,Animation,Eddie Prickett
102382,Compositors,Wayne Jaworskyj
102382,Compositors,Jacob Jared Jones
102382,Compositors,Joo-Hwan Park
102382,VFX Artist,Aaron Williams
102382,Compositors,Jessica Wolff
20526,Screenplay,Steven Lisberger
20526,Executive Producer,Donald Kushner
20526,Costume Design,Michael Wilkinson
20526,Set Decoration,Lin MacDonald
20526,Producer,Sean Bailey
20526,Music,Daft Punk
20526,Director,Joseph Kosinski
20526,Associate Producer,Bruce Franklin
20526,Co-Producer,Justin Springer
20526,Screenplay,Edward Kitsis
20526,Costume Supervisor,Tangi Crawford
20526,Animation,Erik Baker
49013,Director,John Lasseter
49013,Animation Director,Victor Navone
49013,Supervising Animator,Dave Mullins
49013,Associate Producer,Mark Nielsen
49013,Director of Photography,Sharon Calahan
49013,Original Story,Dan Fogelman
49013,Original Music Composer,Michael Giacchino
49013,Director,Brad Lewis
49013,Editor,Stephen Schaffer
49013,Casting,Natalie Lyon
49013,Production Manager,Jake Martin
49013,Characters,Robert Moyer
49013,Script Supervisor,Victoria R. Manley
49013,Additional Editing,Serena Warner
44912,Director of Photography,Dion Beebe
44912,Original Music Composer,James Newton Howard
44912,Director,Martin Campbell
44912,Supervising Art Director,François Audouy
44912,Executive Producer,Herb Gains
44912,Screenplay,Michael Green
44912,Assistant Art Director,Rosa Palomo
44912,Property Master,Andrew Petrotta
44912,Art Department Coordinator,Heather Elwell
44912,Makeup Artist,Elaine L. Offers
44912,Hairstylist,Kelvin R. Trahan
44912,Hairstylist,Cathrine A. Marcotte
44912,Visual Effects,Hugo Dominguez
44912,Art Direction,Iain McFadyen
44912,Art Department Coordinator,Elizabeth Hershberger Gray
10193,Story,Andrew Stanton
10193,Director,Lee Unkrich
10193,Producer,Darla K. Anderson
10193,Layout,Mark Sanford
10193,Editor,Ken Schretzmann
10193,Screenplay,Michael Arndt
10193,Thanks,Steve Jobs
10193,Casting,Holly Dorff
10193,Casting,Natalie Lyon
10193,Art Direction,Daisuke 'Dice' Tsutsumi
10193,Color Timer,Terry Claborn
534,Editor,Conrad Buff IV
534,Executive Producer,Joel B. Michaels
534,Director,McG
534,Sound Effects Editor,Roland N. Thai
534,Director of Photography,Shane Hurlbut
534,Associate Producer,Steve Gaub
534,Storyboard,Steven E. Gordon
534,Associate Producer,Bruce Franklin
534,Costume Supervisor,Robert Q. Mathews
534,Script Supervisor,Trudy Ramirez
534,Art Department Coordinator,Carol Kiefer
534,Dialogue Editor,David V. Butler
534,Sound Designer,Ai-Ling Lee
534,Still Photographer,Richard Foreman Jr.
534,Transportation Captain,Cesar Angobaldo
168259,Director,James Wan
168259,Editor,Christian Wagner
168259,Characters,Gary Scott Thompson
168259,Casting,Anne McCarthy
168259,Dialogue Editor,Anna MacKenzie
168259,Producer,Vin Diesel
168259,Production Design,Bill Brzeski
168259,Writer,Chris Morgan
168259,Second Unit Cinematographer,Igor Meglic
168259,Director of Photography,Stephen F. Windon
168259,Editor,Kirk M. Morri
168259,Producer,Brandon Birtell
168259,Casting,Kellie Roy
168259,Makeup Department Head,James MacKinnon
168259,Camera Operator,Maurice K. McGuire
168259,Script Supervisor,Jody Blose
168259,Additional Camera,Bob Gorelick
168259,Camera Operator,Richard Latham
168259,Camera Operator,Daniel Nichols
168259,Rigging Gaffer,Tom Fendley
168259,First Assistant Editor,Laura Steiger
168259,Property Master,Douglas T. Madison
168259,Art Department Coordinator,Kelly Richardson
72190,Producer,Ian Bryce
72190,Supervising Art Director,Jon Billington
72190,Editor,Roger Barton
72190,Director,Marc Forster
72190,Costume Design,Mayes C. Rubeo
72190,Producer,Dede Gardner
72190,Executive Producer,Dana Goldberg
72190,Screenstory,J. Michael Straczynski
72190,Executive Producer,Paul Schwake
72190,Executive Producer,Tim Headington
127585,Associate Producer,Kathleen McGill
127585,Director,Bryan Singer
127585,Supervising Art Director,Michele Laliberte
127585,Story,Simon Kinberg
127585,Set Decoration,Gordon Sim
127585,Sound Re-Recording Mixer,Ron Bartlett
127585,Production Design,John Myhre
127585,Story,Jane Goldman
127585,Sound Designer,Chuck Michael
127585,Sound Recordist,Patrick Rousseau
127585,Makeup Artist,Ve Neill
127585,Comic Book,Chris Claremont
127585,Costume Supervisor,Bob Morgan
127585,Foley,Dan O'Connell
127585,Sound Effects Editor,Ai-Ling Lee
127585,Art Direction,Félix Larivière-Charron
127585,Makeup Department Head,Norma Hill-Patton
127585,Dialogue Editor,Susan Dawes
127585,Visual Effects Producer,Daniel Brimer
127585,Visual Effects Supervisor,Paul Butterworth
127585,Visual Effects Producer,Alice Cumbaa
127585,Stunt Coordinator,James M. Churchman
127585,Stunt Coordinator,Trevor Habberstad
127585,Transportation Captain,John Bober
127585,Script Supervisor,Christine Wilson
127585,Location Manager,Michèle St-Arnaud
127585,Animation,Tony Mecca
127585,Visual Effects,James Baker
127585,Co-Producer,Luca Marco Paracels
54138,Sound Designer,Ben Burtt
54138,Director,J.J. Abrams
54138,Producer,Alex Kurtzman
54138,Screenplay,Roberto Orci
54138,Set Decoration,Karen Manthey
54138,Hair Department Head,Mary L. Mastro
54138,Executive Producer,Paul Schwake
54138,Executive Producer,David Ellison
54138,Producer,Damon Lindelof
54138,Special Effects Supervisor,Burt Dalton
54138,Visual Effects Producer,Ron Ames
54138,Casting,Alyssa Weisberg
54138,First Assistant Editor,Rita DaSilva
54138,Art Direction,Kasra Farahani
54138,Creature Design,Neville Page
54138,Art Direction,Harry E. Otto
54138,Assistant Art Director,Natasha Gerasimova
54138,Makeup Artist,Jeanne Van Phue
54138,Visual Effects Supervisor,Kevin Baillie
54138,Second Unit Cinematographer,Bruce McCleery
54138,Dialogue Editor,Cheryl Nardi
54138,Steadicam Operator,Andrew Rowlands
54138,Camera Operator,Colin Anderson
54138,Visual Effects Editor,Lorelei David
54138,Sound Effects Editor,Pascal Garneau
54138,Makeup Artist,Don Rutherford
54138,Digital Intermediate,Andy Kaplan
54138,Sound Effects Editor,Malcolm Fife
54138,Set Costumer,Lisa A. Doyle
54138,Set Costumer,Myron Baker
54138,Animation Supervisor,Jenn Emberly
54138,Compositors,Brian N. Bentley
54138,Sound Effects Editor,Dustin Cawood
54138,Animation Supervisor,Sebastian Butenberg
54138,Assistant Costume Designer,Ann Foley
54138,Hairstylist,Michele Payne
54138,Visual Effects Art Director,Yanick Dusseault
54138,Set Costumer,Jason M. Moore
54138,Makeup Department Head,David LeRoy Anderson
54138,CG Supervisor,Enrico Damm
54138,Visual Effects Producer,Dale Taylor
81005,Costume Design,Joanna Johnston
81005,Casting,Roger Mussenden
81005,Editor,Bob Ducsay
81005,Art Direction,Peter Russell
81005,Set Decoration,Richard Roberts
81005,Director,Bryan Singer
81005,Editor,John Ottman
81005,Associate Producer,John Ottman
81005,Producer,David Dobkin
81005,Story,David Dobkin
81005,Executive Producer,Thomas Tull
81005,Executive Producer,Ori Marmur
81005,Screenplay,Dan Studney
81005,Art Direction,Mark Harris
81005,Music Editor,Joseph Bonn
81005,Music Editor,Amanda Goodpaster
81005,First Assistant Sound Editor,Mark Coffey
64682,Casting,Ronna Kress
64682,Executive Producer,Barrie M. Osborne
64682,Director,Baz Luhrmann
64682,Producer,Baz Luhrmann
64682,Producer,Catherine Martin
64682,Screenplay,Craig Pearce
64682,Producer,Catherine Knapman
64682,Art Direction,Ian Gracie
64682,Novel,F. Scott Fitzgerald
64682,Executive Producer,Jay-Z
64682,Art Direction,Damien Drew
9543,Producer,Jerry Bruckheimer
9543,Executive Producer,Chad Oman
9543,Editor,Michael Kahn
9543,Casting,Susie Figgis
9543,Sound Effects Editor,Brent Burge
9543,Editor,Martin Walsh
9543,Director,Mike Newell
9543,Executive Producer,Patrick McCormick
9543,Choreographer,David Belle
9543,Screenstory,Jordan Mechner
9543,Sound Re-Recording Mixer,Beau Borders
9543,Dialogue Editor,James Matheny
9543,Music Editor,Richard Whitfield
9543,Supervising Sound Editor,George Watters II
9543,Music Editor,Kirsty Whalley
9543,Hair Designer,Jan Archibald
68726,Director,Guillermo del Toro
68726,Screenplay,Travis Beacham
68726,Original Music Composer,Ramin Djawadi
68726,Editor,John Gilroy
68726,Art Direction,Sandi Tanaka
68726,Supervising Art Director,Elinor Rose Galbraith
68726,Visual Effects,Scott F. Johnston
68726,Digital Effects Supervisor,Yuhon Ng
38356,Director,Michael Bay
38356,Producer,Don Murphy
38356,Screenplay,Ehren Kruger
38356,Editor,Roger Barton
38356,Set Decoration,Jennifer Williams
38356,Original Music Composer,Steve Jablonsky
38356,Orchestrator,Kevin Kaska
38356,Director of Photography,Amir Mokri
38356,Script Supervisor,Alicia Accardo
38356,Still Photographer,Robert Zuckerman
217,Executive Producer,George Lucas
217,Director,Steven Spielberg
217,Executive Producer,Kathleen Kennedy
217,Screenplay,David Koepp
217,Characters,Philip Kaufman
217,Stunts,Clay Cullen
105864,Original Music Composer,Mychael Danna
105864,Original Music Composer,Jeff Danna
105864,Director,Peter Sohn
105864,Screenplay,Meg LeFauve
105864,Story,Meg LeFauve
62177,Sound Re-Recording Mixer,Tom Johnson
62177,Executive Producer,Pete Docter
62177,Sound Effects Editor,Teresa Eckton
62177,Screenplay,Irene Mecchi
62177,Casting,Kevin Reher
62177,Director,Brenda Chapman
62177,Director,Mark Andrews
62177,Director,Steve Purcell
62177,Casting,Natalie Lyon
62177,Shading,Stephen King
62177,Supervising Sound Editor,Gwendolyn Yates Whittle
62177,Animation Fix Coordinator,Courtney Casper
62177,Script Supervisor,Shannon Wood
62177,Story,Nick Sung
188927,Production Design,Thomas E. Sanders
188927,Producer,J.J. Abrams
188927,Producer,Roberto Orci
188927,Music Editor,Stephen M. Davis
188927,Art Direction,Lauren E. Polizzi
188927,Executive Producer,Jeffrey Chernov
188927,Director,Justin Lin
188927,Executive Producer,David Ellison
188927,Music Editor,Paul Rabjohns
188927,Makeup Designer,Joel Harlow
188927,Steadicam Operator,Geoffrey Haley
188927,Supervising Art Director,Don MacAulay
188927,Conceptual Design,Tim Flattery
188927,Editor,Greg D'Auria
188927,Art Direction,Harry E. Otto
